demo_id,t,x,y
1,0.5212765958,0.4916063764,0.4280902156
1,0.5319148936,0.4901633466,0.4237611261
1,0.5425531914,0.4858342571,0.4179890067
1,0.5531914894,0.4829481974,0.4093308277
1,0.5638297872,0.4786191079,0.4021156785
1,0.5744680852,0.4771760781,0.3949005293
1,0.585106383,0.4742900184,0.3876853801
1,0.5957446808,0.4714039587,0.3790272011
1,0.6063829788,0.4699609289,0.3718120519
1,0.6170212766,0.468517899,0.3645969027
1,0.6276595744,0.4670748692,0.3544956939
1,0.6382978724,0.4656318394,0.3400653955
1,0.6489361702,0.4656318394,0.3285211568
1,0.659574468,0.4656318394,0.3184199479
1,0.670212766,0.4670748692,0.3068757092
1,0.6808510638,0.468517899,0.2967745004
1,0.6914893618,0.4699609289,0.2852302616
1,0.7021276596,0.4699609289,0.2736860229
1,0.7127659574,0.4699609289,0.2635848141
1,0.7234042554,0.4699609289,0.2534836052
1,0.7340425532,0.4699609289,0.2433823963
1,0.744680851,0.4699609289,0.237610277
1,0.755319149,0.4714039587,0.237610277
1,0.7659574468,0.4714039587,0.228952098
1,0.7765957446,0.4728469885,0.2217369488
1,0.7872340426,0.4728469885,0.2101927101
1,0.7978723404,0.4714039587,0.2000915012
1,0.8085106382,0.4699609289,0.192876352
1,0.8191489362,0.468517899,0.184218173
1,0.829787234,0.468517899,0.1784460536
1,0.840425532,0.468517899,0.1770030238
1,0.8510638298,0.468517899,0.175559994
1,0.8617021276,0.4699609289,0.1553575762
1,0.8723404256,0.4670748692,0.1466993972
1,0.8829787234,0.4670748692,0.1423703077
1,0.8936170212,0.4670748692,0.1409272779
1,0.9042553192,0.468517899,0.1380412182
1,0.914893617,0.468517899,0.1365981883
1,0.9255319148,0.4714039587,0.1365981883
1,0.9361702128,0.4714039587,0.1351551585
1,0.9468085106,0.4714039587,0.1207248601
1,0.9574468086,0.4714039587,0.1178388004
1,0.9680851064,0.4714039587,0.1163957706
1,0.9787234042,0.4714039587,0.1091806214
1,0.9893617022,0.4699609289,0.1091806214
1,1,0.4699609289,0.1106236513
2,0,0.3602906612,0.9634542855
2,0.01282051282,0.3473033927,0.9273785395
2,0.02564102564,0.3415312733,0.9086191516
2,0.03846153846,0.3400882435,0.8826446145
2,0.05128205128,0.3400882435,0.8653282565
2,0.0641025641,0.3400882435,0.8451258388
2,0.07692307692,0.3415312733,0.8306955404
2,0.08974358974,0.3429743031,0.8177082718
2,0.1025641026,0.3473033927,0.8003919138
2,0.1153846154,0.3516324822,0.7830755557
2,0.1282051282,0.3545185418,0.7672022275
2,0.141025641,0.3602906612,0.754214959
2,0.1538461538,0.3646197507,0.7426707203
2,0.1666666667,0.3732779297,0.7282404219
2,0.1794871795,0.3790500491,0.718139213
2,0.1923076923,0.3862651983,0.7065949743
2,0.2051282052,0.3905942878,0.6950507356
2,0.217948718,0.3949233773,0.6806204372
2,0.2307692308,0.4006954967,0.6690761985
2,0.2435897436,0.4079106458,0.6589749897
2,0.2564102564,0.4136827652,0.647430751
2,0.2692307692,0.4237839741,0.6358865123
2,0.282051282,0.4309991233,0.6286713631
2,0.2948717948,0.4338851829,0.6228992437
2,0.3076923076,0.4540876007,0.5954816768
2,0.3205128206,0.4613027498,0.5839374381
2,0.3333333334,0.468517899,0.5723931994
2,0.3461538462,0.4728469885,0.5608489607
2,0.358974359,0.4786191079,0.549304722
2,0.3717948718,0.4829481974,0.5334313938
2,0.3846153846,0.4872772869,0.5190010954
2,0.3974358974,0.4887203168,0.5103429164
2,0.4102564102,0.4901633466,0.5002417075
2,0.423076923,0.4916063764,0.4901404986
2,0.4358974358,0.4916063764,0.4800392898
2,0.4487179488,0.4916063764,0.4699380809
2,0.4615384616,0.4887203168,0.4569508124
2,0.4743589744,0.4872772869,0.4482926333
2,0.4871794872,0.4858342571,0.4353053648
2,0.5,0.4843912273,0.4252041559
2,0.5128205128,0.4815051676,0.4122168874
2,0.5256410256,0.4800621377,0.4035587084
2,0.5384615384,0.4786191079,0.397786589
2,0.5512820512,0.4757330482,0.3847993205
2,0.5641025642,0.4728469885,0.3732550818
2,0.576923077,0.4714039587,0.3645969027
2,0.5897435898,0.468517899,0.3544956939
2,0.6025641026,0.4670748692,0.3516096342
2,0.6153846154,0.4670748692,0.3400653955
2,0.6282051282,0.4670748692,0.3328502463
2,0.641025641,0.4670748692,0.3270781269
2,0.6538461538,0.4670748692,0.3213060076
2,0.6666666666,0.4670748692,0.3126478286
2,0.6794871794,0.4670748692,0.3025466197
2,0.6923076924,0.4670748692,0.2953314705
2,0.7051282052,0.4670748692,0.2852302616
2,0.717948718,0.468517899,0.2736860229
2,0.7307692308,0.468517899,0.2650278439
2,0.7435897436,0.4699609289,0.2549266351
2,0.7564102564,0.4728469885,0.2491545157
2,0.7692307692,0.4742900184,0.2361672472
2,0.782051282,0.4757330482,0.228952098
2,0.7948717948,0.4757330482,0.2275090681
2,0.8076923076,0.4757330482,0.2260660383
2,0.8205128206,0.4771760781,0.2073066504
2,0.8333333334,0.4771760781,0.1986484714
2,0.8461538462,0.4786191079,0.192876352
2,0.858974359,0.4786191079,0.1914333222
2,0.8717948718,0.4771760781,0.1741169641
2,0.8846153846,0.4771760781,0.1683448448
2,0.8974358974,0.4771760781,0.1640157553
2,0.9102564102,0.4757330482,0.1625727254
2,0.923076923,0.4742900184,0.1495854569
2,0.9358974358,0.4714039587,0.1365981883
2,0.9487179488,0.4699609289,0.1293830392
2,0.9615384616,0.468517899,0.12216789
2,0.9743589744,0.468517899,0.1192818303
2,0.9871794872,0.4670748692,0.1077375916
2,1,0.4670748692,0.1048515319
3,0,0.6157069425,0.959125196
3,0.01694915254,0.620036032,0.9129482411
3,0.03389830508,0.6214790619,0.8653282565
3,0.05084745762,0.6243651215,0.8393537194
3,0.06779661016,0.6243651215,0.8234803912
3,0.08474576272,0.6229220917,0.8133791823
3,0.1016949153,0.620036032,0.7931767646
3,0.1186440678,0.6157069425,0.7700882872
3,0.1355932203,0.6084917933,0.7498858695
3,0.1525423729,0.602719674,0.7340125412
3,0.1694915254,0.5940614949,0.7152531533
3,0.186440678,0.5854033159,0.6964937655
3,0.2033898306,0.5738590772,0.6762913477
3,0.220338983,0.5652008982,0.65608893
3,0.2372881356,0.5536566595,0.6344434824
3,0.2542372882,0.5435554506,0.6171271244
3,0.2711864406,0.5348972716,0.5998107663
3,0.2881355932,0.5262390926,0.5752792591
3,0.3050847458,0.5204669732,0.557962901
3,0.3220338984,0.5161378837,0.5449756325
3,0.3389830508,0.5103657643,0.5291023043
3,0.3559322034,0.4973784958,0.5074568567
3,0.372881356,0.4916063764,0.495912618
3,0.3898305084,0.4872772869,0.487254439
3,0.406779661,0.4829481974,0.4771532301
3,0.4237288136,0.4786191079,0.4670520212
3,0.4406779662,0.4757330482,0.4540647527
3,0.4576271186,0.4742900184,0.442520514
3,0.4745762712,0.4699609289,0.4266471858
3,0.4915254238,0.4656318394,0.406444768
3,0.5084745762,0.4627457797,0.397786589
3,0.5254237288,0.4627457797,0.38912841
3,0.5423728814,0.4641888095,0.3602678132
3,0.5593220338,0.4656318394,0.3472805447
3,0.5762711864,0.468517899,0.3342932761
3,0.593220339,0.4699609289,0.3270781269
3,0.6101694916,0.4714039587,0.3184199479
3,0.627118644,0.4742900184,0.3083187391
3,0.6440677966,0.4771760781,0.2982175302
3,0.6610169492,0.4786191079,0.2794581423
3,0.6779661016,0.4786191079,0.2765720826
3,0.6949152542,0.4786191079,0.2736860229
3,0.7118644068,0.4786191079,0.2606987544
3,0.7288135594,0.4771760781,0.2433823963
3,0.7457627118,0.4771760781,0.2404963367
3,0.7627118644,0.4786191079,0.2347242173
3,0.779661017,0.4786191079,0.2231799786
3,0.7966101694,0.4786191079,0.2087496802
3,0.813559322,0.4757330482,0.1943193819
3,0.8305084746,0.4742900184,0.1885472625
3,0.8474576272,0.4742900184,0.1871042327
3,0.8644067796,0.4742900184,0.1726739343
3,0.8813559322,0.4742900184,0.1582436359
3,0.8983050848,0.4742900184,0.1553575762
3,0.9152542372,0.4742900184,0.139484248
3,0.9322033898,0.4742900184,0.1380412182
3,0.9491525424,0.4742900184,0.1365981883
3,0.966101695,0.4742900184,0.1322690988
3,0.9830508474,0.4742900184,0.12216789
3,1,0.4728469885,0.1163957706
4,0,0.513251824,0.9807706435
4,0.02222222222,0.4656318394,0.8913027936
4,0.04444444444,0.4641888095,0.8638852267
4,0.06666666666,0.4656318394,0.8220373614
4,0.08888888888,0.468517899,0.7946197944
4,0.1111111111,0.4714039587,0.7744173767
4,0.1333333333,0.4757330482,0.754214959
4,0.1555555556,0.4786191079,0.7368986009
4,0.1777777778,0.4829481974,0.7152531533
4,0.2,0.4843912273,0.6907216461
4,0.2222222222,0.4858342571,0.6690761985
4,0.2444444444,0.4872772869,0.6532028703
4,0.2666666666,0.4872772869,0.6330004526
4,0.2888888888,0.4887203168,0.611355005
4,0.3111111112,0.4901633466,0.594038647
4,0.3333333334,0.4916063764,0.5723931994
4,0.3555555556,0.4916063764,0.549304722
4,0.3777777778,0.4887203168,0.5247732147
4,0.4,0.4800621377,0.4944695881
4,0.4222222222,0.4742900184,0.4757102003
4,0.4444444444,0.4728469885,0.4670520212
4,0.4666666666,0.4714039587,0.4540647527
4,0.4888888888,0.4714039587,0.4439635438
4,0.5111111112,0.4714039587,0.4280902156
4,0.5333333334,0.4714039587,0.4151029471
4,0.5555555556,0.4714039587,0.3992296188
4,0.5777777778,0.468517899,0.3732550818
4,0.6,0.468517899,0.3703690221
4,0.6222222222,0.468517899,0.3645969027
4,0.6444444444,0.4699609289,0.3371793358
4,0.6666666666,0.4699609289,0.3213060076
4,0.6888888888,0.4699609289,0.3025466197
4,0.7111111112,0.4714039587,0.2881163213
4,0.7333333334,0.4714039587,0.2707999633
4,0.7555555556,0.4714039587,0.2635848141
4,0.7777777778,0.4714039587,0.2433823963
4,0.8,0.4714039587,0.228952098
4,0.8222222222,0.4714039587,0.2058636206
4,0.8444444444,0.4714039587,0.1914333222
4,0.8666666666,0.4728469885,0.1813321133
4,0.8888888888,0.4771760781,0.1596866657
4,0.9111111112,0.4800621377,0.1466993972
4,0.9333333334,0.4800621377,0.1452563674
4,0.9555555556,0.4800621377,0.1207248601
4,0.9777777778,0.4786191079,0.1077375916
4,1,0.4786191079,0.1062945617
5,0,0.6936305538,0.9749985242
5,0.02083333334,0.7239341803,0.9158343008
5,0.04166666666,0.7325923594,0.8855306742
5,0.0625,0.7383644787,0.8624421968
5,0.08333333334,0.7398075086,0.8321385702
5,0.1041666667,0.7383644787,0.8047210033
5,0.125,0.7354784191,0.7801894961
5,0.1458333333,0.7239341803,0.7556579888
5,0.1666666667,0.7109469118,0.7296834517
5,0.1875,0.6950735836,0.7080380042
5,0.2083333334,0.6763141957,0.6878355864
5,0.2291666666,0.6604408675,0.6719622582
5,0.25,0.6460105691,0.6532028703
5,0.2708333334,0.6315802707,0.6373295421
5,0.2916666666,0.6243651215,0.6286713631
5,0.3125,0.6142639127,0.6156840945
5,0.3333333334,0.5955045248,0.594038647
5,0.3541666666,0.5897324054,0.5824944083
5,0.375,0.5796311966,0.5695071397
5,0.3958333334,0.5608718087,0.5507477518
5,0.4166666666,0.5449984804,0.5305453341
5,0.4375,0.5320112119,0.5146720059
5,0.4583333334,0.521910003,0.5002417075
5,0.4791666666,0.5017075853,0.4728241406
5,0.5,0.4858342571,0.4526217228
5,0.5208333334,0.4742900184,0.4295332454
5,0.5416666666,0.4656318394,0.4093308277
5,0.5625,0.4613027498,0.3934574995
5,0.5833333334,0.4569736603,0.3746981116
5,0.6041666666,0.4526445708,0.3573817535
5,0.625,0.4526445708,0.3400653955
5,0.6458333334,0.4526445708,0.3241920673
5,0.6666666666,0.4526445708,0.3068757092
5,0.6875,0.4526445708,0.2881163213
5,0.7083333334,0.4526445708,0.2722429931
5,0.7291666666,0.4526445708,0.2520405754
5,0.75,0.4526445708,0.237610277
5,0.7708333334,0.4540876007,0.2188508891
5,0.7916666666,0.4555306305,0.2029775609
5,0.8125,0.4584166902,0.1885472625
5,0.8333333334,0.45985972,0.1784460536
5,0.8541666666,0.45985972,0.1640157553
5,0.875,0.45985972,0.1495854569
5,0.8958333334,0.45985972,0.1380412182
5,0.9166666666,0.4613027498,0.1264969795
5,0.9375,0.4613027498,0.1163957706
5,0.9583333334,0.4613027498,0.1091806214
5,0.9791666666,0.4613027498,0.1077375916
5,1,0.4613027498,0.1034085021
6,0,0.2592785725,0.9533530766
6,0.02127659574,0.2578355427,0.9042900621
6,0.04255319148,0.2621646322,0.8754294654
6,0.06382978724,0.2664937217,0.8566700775
6,0.08510638298,0.2722658411,0.8306955404
6,0.1063829787,0.2765949306,0.8119361525
6,0.1276595745,0.2838100798,0.7931767646
6,0.1489361702,0.2895821991,0.7672022275
6,0.170212766,0.2982403782,0.7426707203
6,0.1914893617,0.308341587,0.718139213
6,0.2127659574,0.3155567362,0.6892786163
6,0.2340425532,0.3242149152,0.6589749897
6,0.255319149,0.3328730943,0.6286713631
6,0.2765957446,0.344417333,0.602696826
6,0.2978723404,0.3574046015,0.5824944083
6,0.3191489362,0.3718348999,0.5651780502
6,0.340425532,0.3862651983,0.5478616921
6,0.3617021276,0.4035815563,0.5305453341
6,0.3829787234,0.415125795,0.5190010954
6,0.4042553192,0.4295560934,0.504570797
6,0.4255319148,0.4439863918,0.487254439
6,0.4468085106,0.4569736603,0.4728241406
6,0.4680851064,0.4757330482,0.4540647527
6,0.4893617022,0.4815051676,0.4454065737
6,0.5106382978,0.4872772869,0.433862335
6,0.5319148936,0.4901633466,0.4223180963
6,0.5531914894,0.4930494063,0.4107738575
6,0.5744680852,0.4944924361,0.3949005293
6,0.5957446808,0.495935466,0.3790272011
6,0.6170212766,0.495935466,0.3674829624
6,0.6382978724,0.495935466,0.3573817535
6,0.659574468,0.495935466,0.344394485
6,0.6808510638,0.495935466,0.3314072165
6,0.7021276596,0.4944924361,0.3169769181
6,0.7234042554,0.4916063764,0.29966056
6,0.744680851,0.4901633466,0.282344202
6,0.7659574468,0.4872772869,0.2621417842
6,0.7872340426,0.4858342571,0.2448254262
6,0.8085106382,0.4829481974,0.2217369488
6,0.829787234,0.4800621377,0.2000915012
6,0.8510638298,0.4786191079,0.184218173
6,0.8723404256,0.4771760781,0.1654587851
6,0.8936170212,0.4757330482,0.1524715166
6,0.914893617,0.4742900184,0.139484248
6,0.9361702128,0.4742900184,0.1264969795
6,0.9574468086,0.4742900184,0.1149527408
6,0.9787234042,0.4742900184,0.1048515319
6,1,0.4742900184,0.1034085021
7,0,0.5637578683,1.002416091
7,0.01960784314,0.5552328152,0.9657820788
7,0.03921568628,0.5537862989,0.9484238828
7,0.05882352942,0.5537862989,0.9281726542
7,0.07843137254,0.5537862989,0.9137074909
7,0.09803921568,0.5537862989,0.9064749093
7,0.1176470588,0.5537862989,0.905028393
7,0.137254902,0.5480002335,0.892009746
7,0.1568627451,0.5277490049,0.8399351581
7,0.1764705882,0.5234094559,0.8153443805
7,0.1960784314,0.5205164233,0.7907536029
7,0.2156862746,0.5176233906,0.7502511457
7,0.2352941176,0.5190699069,0.7242138518
7,0.2549019608,0.5219629396,0.6996230742
7,0.274509804,0.5234094559,0.6793718456
7,0.294117647,0.5263024886,0.6620136496
7,0.3137254902,0.5263024886,0.641762421
7,0.3333333334,0.5291955212,0.6215111924
7,0.3529411764,0.5320885539,0.6070460291
7,0.3725490196,0.5349815866,0.5911343495
7,0.3921568628,0.5378746192,0.5737761535
7,0.4117647058,0.5407676519,0.5520784086
7,0.431372549,0.5393211356,0.5289341473
7,0.4509803922,0.5349815866,0.5086829187
7,0.4705882352,0.5320885539,0.4927712391
7,0.4901960784,0.5291955212,0.4797525921
7,0.5098039216,0.5263024886,0.4696269778
7,0.5294117648,0.5234094559,0.4566083308
7,0.5490196078,0.5205164233,0.4450362002
7,0.568627451,0.5176233906,0.4334640695
7,0.5882352942,0.514730358,0.4204454226
7,0.6078431372,0.510390809,0.4059802593
7,0.6274509804,0.5074977763,0.3929616123
7,0.6470588236,0.5031582273,0.378496449
7,0.6666666666,0.4959256457,0.3640312857
7,0.6862745098,0.4915860967,0.3495661224
7,0.705882353,0.4858000314,0.3336544428
7,0.725490196,0.4814604824,0.3162962469
7,0.7450980392,0.4785674497,0.2960450182
7,0.7647058824,0.4771209334,0.2801333386
7,0.7843137254,0.4742279007,0.264221659
7,0.8039215686,0.4727813844,0.2454169467
7,0.8235294118,0.4698883517,0.2295052671
7,0.843137255,0.4669953191,0.2121470711
7,0.862745098,0.4641022864,0.1933423589
7,0.8823529412,0.4641022864,0.1788771956
7,0.9019607844,0.4626557701,0.1586259669
7,0.9215686274,0.4612092538,0.1427142873
7,0.9411764706,0.4612092538,0.1296956404
7,0.9607843138,0.4612092538,0.128249124
7,0.9803921568,0.4612092538,0.123909575
7,1,0.4626557701,0.1123374444
8,0,0.2297666411,0.9672285951
8,0.02325581396,0.2210875431,0.9325122032
8,0.0465116279,0.2196410267,0.9166005236
8,0.06976744186,0.2167479941,0.8934562623
8,0.09302325582,0.2153014778,0.8674189684
8,0.1162790698,0.2138549614,0.8486142561
8,0.1395348837,0.2138549614,0.8182374132
8,0.1627906977,0.2138549614,0.7864140539
8,0.1860465116,0.2181945104,0.7574837273
8,0.2093023256,0.2268736084,0.7328929497
8,0.2325581396,0.2369992227,0.7054091395
8,0.2558139534,0.247124837,0.6721392639
8,0.2790697674,0.255803935,0.6432089373
8,0.3023255814,0.2615900003,0.6272972577
8,0.3255813954,0.2702690983,0.6027064801
8,0.3488372094,0.2818412289,0.5781157025
8,0.3720930232,0.2934133595,0.5607575065
8,0.3953488372,0.3107715555,0.5405062779
8,0.4186046512,0.3281297515,0.5260411146
8,0.4418604652,0.3454879474,0.5115759513
8,0.465116279,0.3599531107,0.5000038207
8,0.488372093,0.3729717577,0.4884316901
8,0.511627907,0.387436921,0.4754130431
8,0.534883721,0.3975625353,0.4681804615
8,0.5581395348,0.4019020843,0.4623943961
8,0.5813953488,0.4235998292,0.4363571022
8,0.6046511628,0.4351719598,0.4161058736
8,0.6279069768,0.4467440905,0.387175547
8,0.6511627906,0.4554231884,0.3654778021
8,0.6744186046,0.4626557701,0.3423335408
8,0.6976744186,0.4655488028,0.3235288285
8,0.7209302326,0.4655488028,0.3076171489
8,0.7441860466,0.4684418354,0.2888124366
8,0.7674418604,0.4684418354,0.2714542406
8,0.7906976744,0.4698883517,0.2540960447
8,0.8139534884,0.4698883517,0.2338448161
8,0.8372093024,0.4698883517,0.2121470711
8,0.8604651162,0.4698883517,0.1947888752
8,0.8837209302,0.4698883517,0.1730911302
8,0.9069767442,0.4698883517,0.154286418
8,0.9302325582,0.4698883517,0.1354817057
8,0.953488372,0.4684418354,0.1195700261
8,0.976744186,0.4684418354,0.1079978954
8,1,0.4684418354,0.1065513791
